"","X","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps","y1.IP.initial","y0.IP.initial","y1.PC.initial","y0.PC.initial","eff.prob.initial","fut.prob.initial","eff.mix.prob.initial","box.skpt.initial","box.enth.initial","box.ni.initial","y1.IP.final","y0.IP.final","y1.PC.final","y0.PC.final","eff.prob.final","fut.prob.final","eff.mix.prob.final","box.skpt.final","box.enth.final","box.ni.final"
"631",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,17,10,28,0.975742093792186,0.0798387710761322,1,NA,NA,NA,36,17,10,30,0.984244475754977,0.0613782734355008,1,NA,NA,NA
"632",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,30,15,27,0.726890648598121,0.506181113462852,1,NA,NA,NA,28,30,15,27,0.726890648598121,0.506181113462852,1,NA,NA,NA
"633",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,22,20,0.571757506884558,0.687956973786665,1,NA,NA,NA,31,27,22,20,0.571757506884558,0.687956973786665,1,NA,NA,NA
"634",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,15,8,23,0.976557919796076,0.072619928910548,1,NA,NA,NA,36,15,9,25,0.979621329364814,0.0679956082624568,1,NA,NA,NA
"635",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,17,25,0.825592560828627,0.359202033358754,1,NA,NA,NA,34,24,17,25,0.825592560828627,0.359202033358754,1,NA,NA,NA
"636",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,13,29,0.916016843140181,0.20834769347452,1,NA,NA,NA,34,24,13,29,0.916016843140181,0.20834769347452,1,NA,NA,NA
"637",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,44,14,19,23,0.963565104195729,0.118490481671823,1,NA,NA,NA,44,14,19,23,0.963565104195729,0.118490481671823,1,NA,NA,NA
"638",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,19,23,0.768206650965286,0.444667489490948,1,NA,NA,NA,34,24,19,23,0.768206650965286,0.444667489490948,1,NA,NA,NA
"639",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,40,18,16,26,0.95186023283755,0.140060010853202,1,NA,NA,NA,40,18,16,26,0.95186023283755,0.140060010853202,1,NA,NA,NA
"640",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,38,20,18,24,0.888951919830681,0.256873069958814,1,NA,NA,NA,38,20,18,24,0.888951919830681,0.256873069958814,1,NA,NA,NA
"641",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,15,27,0.875114982687723,0.279552909012544,1,NA,NA,NA,34,24,15,27,0.875114982687723,0.279552909012544,1,NA,NA,NA
"642",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,12,11,24,0.97775777489918,0.0707959286202615,1,NA,NA,NA,36,12,12,25,0.980646473652177,0.0661495507871157,1,NA,NA,NA
"643",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,16,26,0.828586221815218,0.354845205779798,1,NA,NA,NA,33,25,16,26,0.828586221815218,0.354845205779798,1,NA,NA,NA
"644",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,40,18,16,26,0.95186023283755,0.140060010853202,1,NA,NA,NA,40,18,16,26,0.95186023283755,0.140060010853202,1,NA,NA,NA
"645",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,44,14,16,24,0.978392535015916,0.0809386197399321,1,NA,NA,NA,44,14,16,26,0.984580511468754,0.0655359542590154,1,NA,NA,NA
"646",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,17,25,0.870384069132318,0.287387630702098,1,NA,NA,NA,36,22,17,25,0.870384069132318,0.287387630702098,1,NA,NA,NA
"647",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,40,18,16,26,0.95186023283755,0.140060010853202,1,NA,NA,NA,40,18,16,26,0.95186023283755,0.140060010853202,1,NA,NA,NA
"648",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,39,19,20,22,0.866390469005689,0.296665179154845,1,NA,NA,NA,39,19,20,22,0.866390469005689,0.296665179154845,1,NA,NA,NA
"649",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,40,18,24,18,0.786344329431012,0.427053067753941,1,NA,NA,NA,40,18,24,18,0.786344329431012,0.427053067753941,1,NA,NA,NA
"650",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,14,28,0.812353790713683,0.382053844301186,1,NA,NA,NA,30,28,14,28,0.812353790713683,0.382053844301186,1,NA,NA,NA
"651",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,19,23,0.844872309048364,0.329782031537785,1,NA,NA,NA,37,21,19,23,0.844872309048364,0.329782031537785,1,NA,NA,NA
"652",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,17,25,0.890243689832073,0.254001251011679,1,NA,NA,NA,37,21,17,25,0.890243689832073,0.254001251011679,1,NA,NA,NA
"653",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,14,28,0.913437047145047,0.212791374937879,1,NA,NA,NA,35,23,14,28,0.913437047145047,0.212791374937879,1,NA,NA,NA
"654",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,9,7,23,0.986849738896026,0.0447854914759762,1,NA,NA,NA,32,9,8,24,0.988687923598058,0.0416866200828929,1,NA,NA,NA
"655",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,39,19,16,26,0.939560313165572,0.164378718416091,1,NA,NA,NA,39,19,16,26,0.939560313165572,0.164378718416091,1,NA,NA,NA
"656",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,14,28,0.812353790713683,0.382053844301186,1,NA,NA,NA,30,28,14,28,0.812353790713683,0.382053844301186,1,NA,NA,NA
"657",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,44,14,16,24,0.978392535015916,0.0809386197399321,1,NA,NA,NA,44,14,17,25,0.979060361867491,0.0805590433702829,1,NA,NA,NA
"658",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,12,30,0.956174756384244,0.130215609283097,1,NA,NA,NA,36,22,12,30,0.956174756384244,0.130215609283097,1,NA,NA,NA
"659",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,21,21,0.763036107268594,0.453309001686308,1,NA,NA,NA,36,22,21,21,0.763036107268594,0.453309001686308,1,NA,NA,NA
"660",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,18,24,0.714102222941266,0.519777729772756,1,NA,NA,NA,31,27,18,24,0.714102222941266,0.519777729772756,1,NA,NA,NA
"661",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,12,30,0.903341782857722,0.231973347255609,1,NA,NA,NA,32,26,12,30,0.903341782857722,0.231973347255609,1,NA,NA,NA
"662",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,40,18,16,26,0.95186023283755,0.140060010853202,1,NA,NA,NA,40,18,16,26,0.95186023283755,0.140060010853202,1,NA,NA,NA
"663",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,22,20,0.571757506884558,0.687956973786665,1,NA,NA,NA,31,27,22,20,0.571757506884558,0.687956973786665,1,NA,NA,NA
"664",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,14,28,0.857910472561914,0.308852887112742,1,NA,NA,NA,32,26,14,28,0.857910472561914,0.308852887112742,1,NA,NA,NA
"665",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,10,32,0.96876844090847,0.102861412510961,1,NA,NA,NA,35,23,10,32,0.96876844090847,0.102861412510961,1,NA,NA,NA
"666",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,38,20,16,26,0.925483129042404,0.190958639073865,1,NA,NA,NA,38,20,16,26,0.925483129042404,0.190958639073865,1,NA,NA,NA
"667",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,28,20,3,27,0.976608726517365,0.0678583908494221,1,NA,NA,NA,28,21,3,29,0.980718351713369,0.0611465390463437,1,NA,NA,NA
"668",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,30,28,11,31,0.890654793592693,0.255707947555736,1,NA,NA,NA,30,28,11,31,0.890654793592693,0.255707947555736,1,NA,NA,NA
"669",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,20,22,0.818927547858211,0.370881716007484,1,NA,NA,NA,37,21,20,22,0.818927547858211,0.370881716007484,1,NA,NA,NA
"670",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,18,24,0.743269003621342,0.479991225290842,1,NA,NA,NA,32,26,18,24,0.743269003621342,0.479991225290842,1,NA,NA,NA
"671",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,40,18,14,28,0.971668207694274,0.0966110491157344,1,NA,NA,NA,40,18,14,28,0.971668207694274,0.0966110491157344,1,NA,NA,NA
"672",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,15,27,0.875114982687723,0.279552909012544,1,NA,NA,NA,34,24,15,27,0.875114982687723,0.279552909012544,1,NA,NA,NA
"673",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,41,17,21,21,0.887482048643427,0.263809627707619,1,NA,NA,NA,41,17,21,21,0.887482048643427,0.263809627707619,1,NA,NA,NA
"674",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,12,30,0.933091139321626,0.176522776646238,1,NA,NA,NA,34,24,12,30,0.933091139321626,0.176522776646238,1,NA,NA,NA
"675",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,17,25,0.746915375574576,0.475599504246556,1,NA,NA,NA,31,27,17,25,0.746915375574576,0.475599504246556,1,NA,NA,NA
"676",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,20,22,0.765495709436851,0.448943930640127,1,NA,NA,NA,35,23,20,22,0.765495709436851,0.448943930640127,1,NA,NA,NA
"677",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,17,25,0.774551424560071,0.436032476787049,1,NA,NA,NA,32,26,17,25,0.774551424560071,0.436032476787049,1,NA,NA,NA
"678",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,19,23,0.680013391950523,0.56350618350572,1,NA,NA,NA,31,27,19,23,0.680013391950523,0.56350618350572,1,NA,NA,NA
"679",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,38,11,10,19,0.975528515017092,0.0739545430501714,1,NA,NA,NA,40,11,10,20,0.984009147648346,0.0571172182989345,1,NA,NA,NA
"680",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,42,16,17,25,0.962486475048182,0.11865960923372,1,NA,NA,NA,42,16,17,25,0.962486475048182,0.11865960923372,1,NA,NA,NA
"681",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,13,29,0.916016843140181,0.20834769347452,1,NA,NA,NA,34,24,13,29,0.916016843140181,0.20834769347452,1,NA,NA,NA
"682",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,41,17,20,22,0.906922963000884,0.228579140656391,1,NA,NA,NA,41,17,20,22,0.906922963000884,0.228579140656391,1,NA,NA,NA
"683",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,10,8,21,0.980099630777667,0.0602532887582367,1,NA,NA,NA,34,11,8,22,0.982121562174896,0.0574781144255023,1,NA,NA,NA
"684",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,39,19,18,24,0.907459376663684,0.224901586550457,1,NA,NA,NA,39,19,18,24,0.907459376663684,0.224901586550457,1,NA,NA,NA
"685",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,39,19,14,28,0.963263104537139,0.115324724933444,1,NA,NA,NA,39,19,14,28,0.963263104537139,0.115324724933444,1,NA,NA,NA
"686",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,17,25,0.774551424560071,0.436032476787049,1,NA,NA,NA,32,26,17,25,0.774551424560071,0.436032476787049,1,NA,NA,NA
"687",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,19,23,0.844872309048364,0.329782031537785,1,NA,NA,NA,37,21,19,23,0.844872309048364,0.329782031537785,1,NA,NA,NA
"688",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,19,8,30,0.978016634646659,0.0745473956403681,1,NA,NA,NA,34,21,8,30,0.975249755876552,0.0824249023958373,1,NA,NA,NA
"689",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,43,15,18,24,0.96286590886375,0.118805682573869,1,NA,NA,NA,43,15,18,24,0.96286590886375,0.118805682573869,1,NA,NA,NA
"690",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,38,20,21,21,0.817393629874292,0.374625948591715,1,NA,NA,NA,38,20,21,21,0.817393629874292,0.374625948591715,1,NA,NA,NA
"691",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,32,26,25,17,0.49161921537227,0.766384488178374,1,NA,NA,NA,32,26,25,17,0.49161921537227,0.766384488178374,1,NA,NA,NA
"692",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,36,22,18,24,0.84664404180402,0.326267139475676,1,NA,NA,NA,36,22,18,24,0.84664404180402,0.326267139475676,1,NA,NA,NA
"693",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,31,27,10,32,0.926811979880322,0.189737332252873,1,NA,NA,NA,31,27,10,32,0.926811979880322,0.189737332252873,1,NA,NA,NA
"694",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,34,24,18,24,0.797826171033755,0.40139812324879,1,NA,NA,NA,34,24,18,24,0.797826171033755,0.40139812324879,1,NA,NA,NA
"695",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,33,25,23,19,0.600944269693892,0.65694734270756,1,NA,NA,NA,33,25,23,19,0.600944269693892,0.65694734270756,1,NA,NA,NA
"696",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,21,15,27,0.926761567825825,0.188265285956088,1,NA,NA,NA,37,21,15,27,0.926761567825825,0.188265285956088,1,NA,NA,NA
"697",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,35,23,17,25,0.848811619820164,0.322530166182325,1,NA,NA,NA,35,23,17,25,0.848811619820164,0.322530166182325,1,NA,NA,NA
"698",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,38,13,11,22,0.975033460119214,0.0782447702053055,1,NA,NA,NA,39,14,11,23,0.977506411310518,0.0745433129974483,1,NA,NA,NA
"699",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,37,15,11,25,0.975018615646095,0.0803701171546656,1,NA,NA,NA,38,15,11,27,0.983945678824473,0.0612660574198518,1,NA,NA,NA
"700",7,0.63,0.39,2,1,4,0,1,0.5,0.05,100,70,100,38,20,15,27,0.940452078273086,0.16220027874673,1,NA,NA,NA,38,20,15,27,0.940452078273086,0.16220027874673,1,NA,NA,NA
