"","p.IP","p.PC","freq.mntr","enr.shape","out.mean","fut.mix.prob","eff.mix.prob","inf.mix.prob","cred.tail","max.ss","min.ss","reps"
"786",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"787",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"788",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"789",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"790",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"791",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"792",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"793",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"794",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"795",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"796",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"797",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"798",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"799",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
"800",0.51,0.39,2,1,4,0,101,0.5,0.05,322,322,13
