"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V11","X10","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.452380952380952","0.452380952380952","0.455093754401082","0.455093754401082","0.0827247305678217","0.0827247305678217","0","0","0.615971568025659"
"V12","X11","1","1","0","0","90","93","0.584905660377358","0.584905660377358","0.297297297297297","0.3","0.378870394809752","0.376958523967704","0.149620737254767","0.150785348880479","0","0","0.653232238430605"
"V13","X12","1","1","0","0","90","93","0.625","0.614035087719298","0.382352941176471","0.361111111111111","0.441068870805462","0.424872869371296","0.138203681668043","0.141909254973557","0","0","0.530312922027499"
"V14","X13","0","0","0","0","100","100","0.655172413793103","0.655172413793103","0.642857142857143","0.642857142857143","0.593566637007699","0.593566637007699","0.0571460137015425","0.0571460137015425","0","0","0.997249383028555"
"V15","X14","1","1","0","0","100","100","0.586206896551724","0.586206896551724","0.357142857142857","0.357142857142857","0.409357402008136","0.409357402008136","0.135168013038245","0.135168013038245","0","0","0.442038343635262"
"V16","X15","1","1","0","0","90","93","0.647058823529412","0.660377358490566","0.282051282051282","0.275","0.387791726358876","0.38819376443025","0.176539335236011","0.184827417859147","0","0","0.93342584689469"
"V17","X16","1","0","0","0","80","83","0.645833333333333","0.63265306122449","0.34375","0.382352941176471","0.428261474211517","0.441624622025065","0.15243577011674","0.138454024782831","0","0","0.524592712092005"
"V18","X17","0","0","0","0","100","100","0.620689655172414","0.620689655172414","0.428571428571429","0.428571428571429","0.459793051134159","0.459793051134159","0.125064588270073","0.125064588270073","0","0","0.407268905678668"
"V19","X18","1","1","0","0","80","83","0.636363636363636","0.652173913043478","0.25","0.243243243243243","0.366751178497213","0.368023691841629","0.175018016658085","0.183930091429096","0","0","0.952628870990894"
"V20","X19","1","1","0","0","80","83","0.693877551020408","0.68","0.387096774193548","0.393939393939394","0.46867638945701","0.465017513089822","0.157974372305308","0.152968511205223","0","0","0.661844354631792"
"V21","X20","1","1","0","0","80","83","0.695652173913043","0.695652173913043","0.323529411764706","0.324324324324324","0.431981317774712","0.427775998844248","0.174919778224698","0.176995311420104","0","0","0.894057685870614"
"V22","X21","0","0","0","0","100","100","0.53448275862069","0.53448275862069","0.357142857142857","0.357142857142857","0.395000158639978","0.395000158639978","0.111879309581816","0.111879309581816","0","0","0.369535857812137"
"V23","X22","0","0","0","0","100","100","0.603448275862069","0.603448275862069","0.547619047619048","0.547619047619048","0.523735367545883","0.523735367545883","0.0704457816098313","0.0704457816098313","0","0","0.842301178614793"
"V24","X23","1","1","0","0","100","100","0.568965517241379","0.568965517241379","0.357142857142857","0.357142857142857","0.404391705902814","0.404391705902814","0.127639059906568","0.127639059906568","0","0","0.402821940115602"
"V25","X24","0","0","0","0","100","100","0.637931034482759","0.637931034482759","0.452380952380952","0.452380952380952","0.478165549983444","0.478165549983444","0.124368368539436","0.124368368539436","0","0","0.417861405843843"
"V26","X25","0","0","0","0","100","100","0.586206896551724","0.586206896551724","0.404761904761905","0.404761904761905","0.436554835475501","0.436554835475501","0.117938285156576","0.117938285156576","0","0","0.364772849264359"
"V27","idx","105","105","105","105","105","105","105","105","105","105","105","105","105","105","105","105","105"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.285714285714286","0.285714285714286","0.313360126018671","0.313360126018671","0.064851367240161","0.064851367240161","1","1","0.871931139260732"
"V3","X2","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.476190476190476","0.476190476190476","0.446350258608684","0.446350258608684","0.032196291297269","0.032196291297269","1","1","1"
"V4","X3","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.404761904761905","0.404761904761905","0.387650406530478","0.387650406530478","0.0263712745701945","0.0263712745701945","1","1","1"
"V5","X4","0","0","0","0","100","100","0.293103448275862","0.293103448275862","0.30952380952381","0.30952380952381","0.305250436023548","0.305250436023548","0.0133111913506109","0.0133111913506109","1","1","1"
"V6","X5","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.285714285714286","0.285714285714286","0.347743124344137","0.347743124344137","0.131513396060405","0.131513396060405","1","1","0.496859039375246"
"V7","X6","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.428571428571429","0.428571428571429","0.379970123068533","0.379970123068533","-0.0103152162224039","-0.0103152162224039","1","1","1"
"V8","X7","0","0","0","0","100","100","0.310344827586207","0.310344827586207","0.404761904761905","0.404761904761905","0.362116142435028","0.362116142435028","-0.0101850352575386","-0.0101850352575386","1","1","1"
"V9","X8","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.333333333333333","0.333333333333333","0.342340201225535","0.342340201225535","0.0449044165645714","0.0449044165645714","1","1","1"
"V10","X9","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.452380952380952","0.452380952380952","0.423580702426767","0.423580702426767","0.0251984643566754","0.0251984643566754","1","1","1"
"V11","X10","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.404761904761905","0.404761904761905","0.367466694027116","0.367466694027116","-0.00310138892583457","-0.00310138892583457","1","1","1"
"V12","X11","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.357142857142857","0.357142857142857","0.373529218950516","0.373529218950516","0.0694886181217082","0.0694886181217082","1","1","0.771480718188785"
"V13","X12","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.285714285714286","0.285714285714286","0.334037347401293","0.334037347401293","0.108009094153764","0.108009094153764","1","1","0.442685914495986"
"V14","X13","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.5","0.5","0.438806408390843","0.438806408390843","-0.00421571729170104","-0.00421571729170104","1","1","1"
"V15","X14","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.333333333333333","0.333333333333333","0.359182550124811","0.359182550124811","0.0793903834306557","0.0793903834306557","1","1","0.631821364515819"
"V16","X15","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.404761904761905","0.404761904761905","0.392384570824618","0.392384570824618","0.034210856468623","0.034210856468623","1","1","1"
"V17","X16","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.333333333333333","0.333333333333333","0.35088587368308","0.35088587368308","0.0620101377776009","0.0620101377776009","1","1","0.898828163599564"
"V18","X17","0","0","0","0","100","100","0.224137931034483","0.224137931034483","0.428571428571429","0.428571428571429","0.347613332032178","0.347613332032178","-0.0552977495496781","-0.0552977495496781","1","1","1"
"V19","X18","0","0","0","0","100","100","0.310344827586207","0.310344827586207","0.380952380952381","0.380952380952381","0.349522657088668","0.349522657088668","-0.00287402384371411","-0.00287402384371411","1","1","1"
"V20","X19","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.333333333333333","0.333333333333333","0.346662537745053","0.346662537745053","0.0533972028065151","0.0533972028065151","1","1","1"
"V21","X20","0","0","0","0","100","100","0.275862068965517","0.275862068965517","0.333333333333333","0.333333333333333","0.313321320087004","0.313321320087004","-0.00236569870434286","-0.00236569870434286","1","1","1"
"V22","X21","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.523809523809524","0.523809523809524","0.462043756205922","0.462043756205922","0.00209182807304566","0.00209182807304566","1","1","1"
"V23","X22","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.238095238095238","0.238095238095238","0.294953408176985","0.294953408176985","0.112143721745822","0.112143721745822","1","1","0.531239070389775"
"V24","X23","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.5","0.5","0.433380995333348","0.433380995333348","-0.0109486383307446","-0.0109486383307446","1","1","1"
"V25","X24","0","0","0","0","100","100","0.5","0.5","0.452380952380952","0.452380952380952","0.442045044488415","0.442045044488415","0.057180147617778","0.057180147617778","1","1","0.984415496831027"
"V26","X25","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.333333333333333","0.333333333333333","0.363346614863464","0.363346614863464","0.0880302855060065","0.0880302855060065","1","1","0.522657289584527"
"V27","idx","106","106","106","106","106","106","106","106","106","106","106","106","106","106","106","106","106"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.380952380952381","0.380952380952381","0.374357956993295","0.374357956993295","0.0349166626236592","0.0349166626236592","1","1","1"
"V3","X2","0","0","0","0","100","100","0.517241379310345","0.517241379310345","0.404761904761905","0.404761904761905","0.41864098993241","0.41864098993241","0.0845938650055431","0.0845938650055431","1","1","0.558230500790779"
"V4","X3","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.238095238095238","0.238095238095238","0.294953408176985","0.294953408176985","0.112143721745822","0.112143721745822","0","0","0.531239070389775"
"V5","X4","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.30952380952381","0.30952380952381","0.328078248428885","0.328078248428885","0.0546282561698914","0.0546282561698914","0","0","1"
"V6","X5","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.452380952380952","0.452380952380952","0.408397216550252","0.408397216550252","0.00338945950463372","0.00338945950463372","1","1","1"
"V7","X6","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.333333333333333","0.333333333333333","0.359182550124811","0.359182550124811","0.0793903834306557","0.0793903834306557","1","1","0.631821364515819"
"V8","X7","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.5","0.5","0.444122983246226","0.444122983246226","0.00259144189315062","0.00259144189315062","1","1","1"
"V9","X8","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.380952380952381","0.380952380952381","0.387600435775302","0.387600435775302","0.0598425559990182","0.0598425559990182","1","1","0.94028812356504"
"V10","X9","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.523809523809524","0.523809523809524","0.467324997447572","0.467324997447572","0.00895551063356007","0.00895551063356007","1","1","1"
"V11","X10","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.428571428571429","0.428571428571429","0.410394366321837","0.410394366321837","0.0335398929639683","0.0335398929639683","1","1","1"
"V12","X11","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.452380952380952","0.452380952380952","0.433040658552315","0.433040658552315","0.0407744577788022","0.0407744577788022","1","1","1"
"V13","X12","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.404761904761905","0.404761904761905","0.401457737142749","0.401457737142749","0.0505050465004435","0.0505050465004435","1","1","1"
"V14","X13","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.380952380952381","0.380952380952381","0.374357956993295","0.374357956993295","0.0349166626236592","0.0349166626236592","1","1","1"
"V15","X14","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.476190476190476","0.476190476190476","0.446350258608684","0.446350258608684","0.032196291297269","0.032196291297269","1","1","1"
"V16","X15","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.404761904761905","0.404761904761905","0.410104931692044","0.410104931692044","0.0674254635642452","0.0674254635642452","1","1","0.811671150193263"
"V17","X16","0","0","0","0","100","100","0.5","0.5","0.476190476190476","0.476190476190476","0.455633807622205","0.455633807622205","0.0480821879849696","0.0480821879849696","1","1","1"
"V18","X17","1","1","0","0","90","93","0.60377358490566","0.6","0.297297297297297","0.289473684210526","0.385069778215874","0.378949813660164","0.156581546286333","0.159197227871319","1","1","0.747003494545222"
"V19","X18","0","0","0","0","100","100","0.53448275862069","0.53448275862069","0.476190476190476","0.476190476190476","0.464547364045539","0.464547364045539","0.0647359863009544","0.0647359863009544","1","1","0.877852952054193"
