"","y1.PC","y0.PC","y1.IP","y0.IP","box.ni.final"
"406838",13,25,31,22,0.826771760546663
"4068471",12,20,33,10,0.467628833884263
"4068511",10,19,35,13,0.499128063906769
"4068531",11,25,30,15,0.525034746061166
"406860",12,23,34,20,0.7682337346999
"4068631",15,22,38,18,0.78127138517825
"406865",8,26,33,18,0.290129964550052
"4068661",8,24,32,19,0.399609865696849
"406868",11,20,33,15,0.654607291729783
"4068691",13,16,36,12,0.620116109579652
"406870",16,21,35,13,0.670142865238799
"406877",10,29,33,25,0.49608690319681
"4068781",9,21,33,12,0.326445199836459
"4068791",9,26,32,18,0.376244871690184
"406881",13,21,33,16,0.748353619174504
"406882",14,21,35,17,0.783998805370716
"406886",10,24,29,14,0.471193720243852
"4068931",19,22,39,19,0.73659421956208
"406896",9,23,36,19,0.46398693070579
"406897",12,27,31,21,0.677170635518382
"4068981",12,28,29,22,0.702172620485025
"406899",11,24,31,13,0.458749995691475
"406900",19,21,38,19,0.713564555589784
"406907",13,22,32,22,0.892476294957408
"406909",18,20,34,13,0.659175935232477
"406910",13,24,31,19,0.801954413196421
"406915",13,21,36,19,0.815067711967087
"406918",6,21,34,12,0.10531766830164
"406919",18,22,32,17,0.796797138489445
"4069231",10,29,29,19,0.452277463643795
"406925",9,20,35,9,0.195091739497704
"4069621",12,25,33,25,0.796366736382224
"4070061",8,25,34,22,0.395904952971747
"407070",7,28,32,20,0.211737431884393
"4070741",11,30,31,25,0.575307694180839
"4070771",11,27,32,21,0.595584989754451
"4071011",11,30,31,27,0.591308216564152
"407118",13,23,30,15,0.73182284885109
"4071241",11,23,35,22,0.7188495810978
"407137",11,26,33,23,0.651392092515142
"407142",14,25,33,21,0.844903416680683
"4071551",8,20,34,11,0.226020233620622
"407157",13,21,30,13,0.710277983493622
"4071621",8,32,30,23,0.272628959594477
"4071771",14,23,34,22,0.891681197374859
"4071941",18,21,37,17,0.740397683278987
"4071981",9,18,36,12,0.395051052666327
"4072071",13,19,37,14,0.652472165604254
"4072111",17,21,37,18,0.780857613698386
"4072121",14,18,33,10,0.571111492696264
"407214",13,22,31,17,0.793750855717553
"4072151",12,22,35,22,0.821038121734898
"4072161",8,22,35,16,0.337496796018449
"4072191",8,23,31,11,0.181609918662588
"407220",13,21,33,14,0.696239899757047
"407224",13,20,34,14,0.678266617113445
"4072251",8,21,34,10,0.160297806431795
"407226",8,28,32,23,0.342813874672534
"407231",9,25,32,19,0.453058224873836
"4072371",15,25,33,18,0.811391133746939
"4072441",11,21,33,8,0.248433684645003
"407252",10,19,33,15,0.630501271136616
"407258",14,21,37,19,0.807213643855691
"407259",11,20,34,20,0.802824980443318
"4072601",17,19,37,14,0.64447257464661
"4073651",7,34,30,28,0.228388195344367
"407389",8,32,29,28,0.342108695815921
"407393",10,24,33,18,0.520740750769831
"407408",16,23,34,22,0.906665172103002
"407446",16,25,32,20,0.893369187831923
"407476",11,22,30,22,0.824883296694077
"4074791",18,16,37,12,0.49540813919615
"407488",14,24,31,22,0.893045184119791
"4074941",7,24,33,9,0.0514532032257025
"4074961",7,25,33,18,0.230442807190357
"4075041",10,27,31,27,0.617158279650006
"4075061",11,23,34,19,0.658310721436485
"4075081",13,28,29,21,0.741288095683415
"407515",14,27,30,26,0.889402531036481
"407516",15,21,33,20,0.876702627926592
"407517",9,22,34,20,0.562293364574372
"407518",12,27,30,18,0.642033690922655
"407525",17,20,39,17,0.720458982341476
"4075271",13,20,31,11,0.608238834421269
"407530",12,16,36,13,0.652559599785263
"407532",15,20,31,17,0.832713169188195
"4075331",17,24,32,18,0.856946378813793
"4075341",6,26,31,14,0.0946488123597602
"407539",8,24,33,14,0.228306646864422
"4075411",12,17,38,12,0.550082390312757
"407542",10,23,32,14,0.435218390969914
"407546",15,25,34,23,0.897364876469849
"4075491",6,34,25,22,0.15893279603488
"407551",7,22,32,12,0.16558538283511
"4075521",17,20,37,15,0.696155200571185
"407554",10,27,30,22,0.553234274346713
"407556",18,22,37,18,0.76959976640431
"4075571",19,22,34,16,0.730117982434439
"4075581",10,27,29,15,0.392803059359509
"407560",18,22,37,20,0.799043479625405
"407562",11,25,31,16,0.538028123822754
"4075681",14,14,40,11,0.513416264548236
"407570",12,14,37,10,0.506643529732816
"4075711",9,25,30,17,0.4178255552805
"407573",11,23,30,17,0.671707439300102
"407576",16,23,36,20,0.850059760102314
"407578",10,26,29,18,0.52075776445119
"4075791",8,22,31,12,0.256694297826588
"407584",11,23,32,23,0.787060894314753
"407586",8,23,35,15,0.259364356153371
"4075871",7,24,31,11,0.113644119107892
"407728",8,30,32,25,0.321985613852726
"407731",12,24,33,22,0.784505682112494
"407766",13,28,30,22,0.746072020240626
"407778",16,25,32,24,0.940404161402211
"4077861",7,19,37,12,0.183811962153452
"4077921",9,26,29,13,0.271158544224151
"407809",15,22,34,24,0.925010252609042
"407811",12,25,30,22,0.788899808287172
"407814",11,24,31,21,0.709818313432503
"4078201",6,23,33,11,0.0680894569880315
"407822",13,26,30,24,0.843439088613873
"407826",14,24,33,20,0.83896025962194
"407834",11,29,29,24,0.613976486340027
"407838",12,25,30,16,0.638289593091559
"4078431",5,26,31,19,0.120139794968197
"407845",9,32,31,27,0.391699666185937
"407846",14,25,32,20,0.839395813392064
"407848",12,28,30,21,0.666333716812562
"407855",14,22,35,20,0.846487893980059
"407856",11,23,32,13,0.480223224924006
"4078631",21,19,38,13,0.514718267598983
"407864",10,24,32,17,0.50835264660752
"407865",11,18,34,14,0.660493515624647
"407866",14,20,33,14,0.724932295864527
"407867",17,18,37,15,0.656955156539741
"4078681",13,29,30,25,0.765538571417966
"4078691",18,23,37,17,0.768956448085453
"407870",14,17,34,12,0.643892332314709
"407873",19,22,38,18,0.729517701927231
"407874",12,23,29,13,0.594502364651768
"4078751",16,21,32,16,0.797812453716595
"407879",13,19,32,15,0.770716130607987
"407883",18,24,37,20,0.833951470373426
"4078861",9,21,32,11,0.290796873098271
"407888",12,22,31,10,0.422190520678026
"4078901",14,16,37,6,0.307010641896634
"407892",19,23,38,19,0.767976141619666
"407894",14,23,31,19,0.857571856442695
"407901",18,22,38,19,0.773012463279156
"4079021",17,23,35,16,0.773492934461778
"407904",13,20,36,14,0.651320815280856
"407909",14,20,35,14,0.703625746852683
"4079181",8,21,35,9,0.120083429675948
"4079191",11,18,37,7,0.230138645283998
"408014",11,26,29,21,0.661328661399691
"408102",11,28,31,25,0.645453227258128
"408110",11,25,29,20,0.687154640148518
"4081281",17,22,33,19,0.840908015822432
"4081351",13,21,36,21,0.841292668216203
"408152",15,20,32,14,0.755571979701246
"408161",11,27,33,24,0.629767937860021
"4081661",10,23,31,15,0.500752947775619
"408174",16,23,34,18,0.837885672114697
"4081791",10,31,31,25,0.464014416687028
"408181",11,22,34,16,0.60182253853696
"4081841",18,19,40,14,0.602724414411128
"408187",8,24,32,17,0.332708809715443
"408188",14,22,35,18,0.798690543313794
"408190",10,31,30,28,0.502371623977456
"408191",8,18,37,10,0.227182935364333
"408195",11,21,34,17,0.673013457079411
"408199",8,27,32,20,0.313977981083565
"4082021",14,23,33,15,0.717330133376294
"4082071",21,19,42,15,0.520253989542749
"408208",9,28,30,16,0.300093919672502
"408209",8,27,31,19,0.301432287197066
"4082111",9,22,32,10,0.233255321605989
"408216",16,18,33,14,0.699551016892789
"408219",10,20,35,14,0.49859997471265
"408222",21,21,38,17,0.6155271465172
"4082291",5,27,31,16,0.0694840636098293
"408233",15,23,31,18,0.87474775979912
"4082421",16,20,35,14,0.699410666261586
"4084061",7,32,29,23,0.220964729865996
"4084071",9,23,34,19,0.49022242749627
"4084361",8,30,29,22,0.313738247738912
"408444",17,21,36,15,0.711337527853411
"408451",11,20,35,19,0.758752838998899
"4084581",15,25,29,18,0.86522540278673
"4084631",15,25,36,21,0.839308797536635
"408477",13,19,34,19,0.848191806929256
"4084811",13,21,35,20,0.83590769738295
"408484",12,23,30,18,0.771321092825511
"4084891",11,29,29,18,0.506108893337126
"408494",13,26,31,19,0.751247440315403
"4085031",12,18,36,15,0.71833260422275
"408506",15,19,35,20,0.819829580308131
"408521",11,20,35,15,0.606917817191746
"4085251",8,25,32,18,0.331604853140891
"408530",11,30,32,26,0.577840608971406
"4085371",17,24,35,19,0.84284321669524
"408538",11,27,31,18,0.528458581433141
"408541",14,21,34,18,0.82475354511062
"408544",12,20,32,17,0.79377663219737
"4085521",9,23,32,13,0.31428250855331
"408561",14,22,36,19,0.820470467269333
"4085681",16,18,36,11,0.589980002427798
"4085721",9,24,30,10,0.196726218533695
"408573",14,21,32,16,0.790256370414742
"408576",14,18,35,14,0.703397783844207
"408578",16,21,35,15,0.740803848196421
"408580",12,22,34,21,0.818233332215817
"4086831",10,32,30,27,0.468588946452179
"408726",15,24,33,23,0.925813874592077
"4087521",3,27,29,18,0.0315897206876015
"408789",8,21,33,11,0.214289188753395
"4087941",13,25,31,18,0.741759677950968
"4088061",18,24,34,19,0.850216700975894
"4088151",12,16,37,14,0.671101391521094
"4088261",13,28,32,26,0.78088764970472
"4088301",17,22,38,20,0.822298769083811
"408836",9,27,30,15,0.293409942233331
"408838",13,26,30,20,0.77210829638705
"408845",13,18,34,12,0.633439793036657
"408846",7,21,35,10,0.100317135194032
"408850",10,22,33,16,0.536496272635294
"4088531",11,16,36,12,0.578960810289562
"408854",9,29,30,21,0.396019921142818
"4088551",6,20,38,9,0.0446594129021436
"4088571",14,20,32,7,0.376416507482999
"4088591",8,30,30,21,0.284707425116012
"408862",13,23,31,20,0.848626111642014
"408868",13,18,34,16,0.781376096712986
"4088711",7,26,31,17,0.211619042058789
"4088921",11,14,39,13,0.596659559093996
"408895",10,25,32,16,0.452902091372125
"408896",10,26,33,22,0.550230732115447
"408902",12,26,32,25,0.782338705446794
"408903",17,22,35,19,0.83325682773
"408906",10,19,35,11,0.398583046263873
"408908",6,24,31,12,0.0855755993411037
"408909",10,31,30,24,0.461798035631273
"408910",11,20,33,13,0.561576820778278
"409057",13,23,34,21,0.837221306801826
"409128",13,22,32,20,0.868064569903335
"409148",16,24,35,22,0.89454461993913
"409158",15,23,31,20,0.897276766053672
"409159",13,17,34,15,0.739406434811149
"409175",13,15,38,11,0.548235073491639
"409178",9,30,30,24,0.403379554665839
"409181",13,18,36,14,0.684414748168172
"4091831",5,23,30,15,0.112701499934415
"409185",9,23,31,12,0.300588962407748
"4091881",16,19,34,14,0.692112289921285
"409189",16,20,32,17,0.798800617162571
"4091971",18,20,40,17,0.685570938235989
"409199",14,22,31,20,0.896016253043148
"409200",14,20,33,12,0.632649387219396
"4092011",9,23,34,17,0.42806202367314
"4092051",17,14,36,6,0.32783651724907
"409210",14,21,36,16,0.746422863872395
"4092171",12,20,33,12,0.578124861772098
"4092201",12,26,30,17,0.625893524827602
"409222",17,23,34,17,0.809912019199933
"409223",7,24,33,17,0.244081751720687
"409229",13,21,34,17,0.773735477876913
"409231",9,21,33,14,0.406498300872818
"409240",17,24,35,21,0.87551211364053
"4093641",5,25,29,14,0.0769230576419971
"409378",9,29,30,23,0.422370025756185
"409400",14,28,30,27,0.862675733493509
"409410",17,24,33,23,0.907653942940262
"409437",11,28,30,22,0.599657130720012
"409438",10,25,31,15,0.436243068534601
"409445",13,24,30,20,0.84092820743156
"4094571",10,30,29,22,0.468285447275561
"409458",12,23,32,16,0.671512229334199
"409463",11,30,30,28,0.611415059521711
"4094761",11,26,30,18,0.588885810722826
"409479",13,27,30,25,0.815697349836771
"4094871",15,17,34,13,0.654708493327459
"409488",10,23,32,18,0.585911643492984
"409490",12,27,33,25,0.741070314590028
"409508",14,20,36,19,0.826228924776996
"409510",20,21,41,15,0.61551379522485
"4095151",15,16,35,9,0.49124080265383
"409516",12,22,34,17,0.708979403273072
"409528",14,27,32,22,0.819103301854464
"4095341",7,22,37,19,0.301692343397961
"409535",6,22,34,11,0.0772437681429946
"409545",15,22,35,17,0.795014547730931
"409548",11,25,30,17,0.589251375245922
"409551",14,25,30,20,0.855594695998691
"409552",11,22,32,14,0.551298068725006
"409556",10,28,29,20,0.499681845042763
"4095571",15,21,39,16,0.723891081145167
"409562",16,18,36,13,0.627298855070591
"4095681",6,20,32,15,0.239672537171847
"409712",5,25,32,19,0.129014457046567
"409717",15,23,28,17,0.884404054140024
"409719",11,22,31,19,0.751996584291267
"409757",9,30,29,23,0.399622506540189
"409771",6,28,30,17,0.120721317223652
"4097721",9,32,31,25,0.362332921924278
"409774",14,20,37,16,0.730860643748491
"409779",16,19,36,16,0.726518451963852
"409802",12,20,32,19,0.842667980846266
"409803",12,30,31,26,0.669785838917237
"409804",13,23,31,22,0.886521300761115
"4098081",13,23,29,16,0.780969927343155
"4098101",11,17,35,12,0.578915424835018
"409811",13,16,34,10,0.547460510030221
"4098241",13,19,37,16,0.724656707291703
"409831",12,20,35,18,0.775631974301796
"409837",10,24,30,19,0.606401544916337
"409840",10,18,35,16,0.664031175354114
"4098411",9,26,34,24,0.481328579909986
"4098431",7,30,31,19,0.173041979853828
"4098541",13,22,30,10,0.504864170609509
"4098551",12,20,35,20,0.82607699549419
"4098591",13,17,35,14,0.719264570356491
"409860",8,22,33,12,0.211782115313033
"4098621",13,20,34,6,0.239790983841043
"409867",9,25,31,24,0.574172305928936
"409870",12,24,29,18,0.745189252772178
"4098761",8,23,33,9,0.103861578468446
"4098781",10,20,34,11,0.371750241083564
"4098831",17,14,40,8,0.355986214917995
"409885",16,22,34,17,0.803354001512951
"409886",16,26,33,22,0.906596163010855
"409888",12,28,32,25,0.709885829721307
"4098891",14,21,33,11,0.573460278104494
"4098901",9,22,30,14,0.441094488803043
"409891",15,25,35,22,0.877802069642737
"409892",14,18,33,12,0.654174337228393
"4098931",8,23,32,10,0.136368496718852
"409895",12,24,34,23,0.788492167554106
"4098961",11,18,36,14,0.625943035796141
"410044",15,22,32,20,0.892007078583297
"410061",12,26,32,21,0.702936921341428
"4100671",14,27,33,23,0.822403781408163
"410071",13,20,32,18,0.858238609250444
"410090",18,23,34,18,0.809897763808236
"410095",17,24,32,20,0.890370600071191
"410104",11,20,33,17,0.717063254421642
"410106",11,29,30,25,0.615136774251962
"410111",16,18,36,19,0.727590786340597
"410119",10,22,32,19,0.650908157596444
"410127",13,20,36,16,0.736161969514559
"410137",8,25,33,17,0.290679689239664
"410139",17,21,36,19,0.793511780880311
"410145",9,25,32,21,0.494437012017954
"410150",16,24,32,21,0.905167539442027
"410155",13,25,32,19,0.764105084051225
"4101621",17,25,31,20,0.907188617315304
"4101691",14,18,38,17,0.755559197858547
"410172",13,20,33,11,0.557365565110579
"4101731",14,20,34,13,0.681488779405254
"4101781",13,17,36,9,0.475017141264744
"4101861",7,25,33,20,0.277304386126926
"410188",12,22,30,17,0.761850944829275
"410189",13,18,36,10,0.496077483924741
"410196",18,21,39,19,0.748648356068232
"4101971",6,30,31,22,0.151437849008177
"410198",14,23,31,15,0.752451368814081
"4102011",11,29,31,24,0.605990110363511
"410202",16,25,35,23,0.903874398403794
"410212",14,23,28,18,0.886153938266672
"410213",11,25,30,21,0.696265153386047
"410214",11,25,32,23,0.704460020722401
"410227",13,28,31,27,0.802371857745203
"410228",9,19,35,12,0.369064257809633
"4102301",13,16,36,10,0.529763733431404
"4103951",4,34,26,27,0.0977158422064024
"410401",11,27,32,23,0.623447861637186
"4104271",14,24,31,18,0.813748940856186
"410444",13,20,35,17,0.772070347549885
"4104491",15,24,31,15,0.762503627188453
"4104541",12,15,37,11,0.561619705776229
"410461",16,21,35,19,0.831976831616058
"410467",14,18,36,13,0.651905733070707
"410469",15,23,34,21,0.886091837300115
"4105011",10,17,36,10,0.39405778445299
"410505",15,20,34,18,0.811591844944993
"4105061",18,22,36,19,0.795153102251039
"410512",15,19,35,14,0.706853377242585
"4105131",11,26,32,26,0.709492573392268
"410518",14,22,33,20,0.878334448265909
"410519",13,23,30,19,0.841172786838518
"410535",7,26,34,20,0.241065308224191
"4105371",11,18,37,13,0.548528897872884
"410551",14,21,35,21,0.878508487581055
"410552",6,30,32,21,0.134213667938206
"4105561",12,17,37,9,0.417489604773566
"410557",13,16,38,14,0.660752404489969
"410731",10,28,32,25,0.551737690041341
"4107331",8,31,29,27,0.362233368491138
"4107361",15,24,32,22,0.924725960177017
"410753",11,28,31,21,0.56698945722849
"410759",10,27,29,21,0.549278608192699
"4107741",9,28,31,17,0.308419398554075
"410794",14,24,33,18,0.794129182678953
"4108041",13,28,28,22,0.773893887627301
"410821",14,25,30,22,0.888869120244917
"410827",7,24,33,15,0.185041143285289
"410832",14,20,33,18,0.834409079588138
"410835",9,20,33,11,0.31210128379821
"410839",11,18,35,9,0.376517151275892
"4108431",22,20,43,15,0.512288750047999
"4108451",14,16,37,12,0.603696738157337
"4108491",6,23,35,17,0.164812808394395
"4108501",10,25,33,17,0.456080909221222
"4108511",20,18,38,11,0.487006466269127
"4108571",9,23,32,11,0.234794676717552
"410860",11,14,39,9,0.414579474777855
"4108651",7,24,32,10,0.0784195151197067
"410866",10,27,29,25,0.608945645007262
"4108671",12,20,31,10,0.498437690987393
"4108691",17,20,34,16,0.73775572886136
"410872",17,18,38,14,0.625023908037213
"4108731",14,20,35,18,0.820204487663876
"410881",15,24,35,23,0.913981412148403
"410884",10,23,33,19,0.601546101440066
"411026",10,22,31,20,0.697075877554191
"411036",11,26,31,25,0.707103025493254
"411091",19,21,36,17,0.707947209715889
"411094",15,26,31,25,0.933237716604808
"4110951",9,22,35,17,0.4509026998615
"411098",9,25,30,19,0.485316258568127
"411100",14,23,30,22,0.926768200475594
"4111021",12,19,36,16,0.711476654397983
"411124",13,18,33,15,0.763794673196812
"4111311",7,28,32,22,0.259960678664023
"4111331",11,25,33,20,0.627482674572767
"411137",13,29,31,24,0.737890869727011
"4111421",12,27,28,20,0.697616664583937
"411146",13,22,31,15,0.739936662022034
"4111571",8,27,29,15,0.231788292133171
"411160",12,19,34,22,0.902951563353696
"4111631",19,18,39,11,0.497290130459411
"411166",11,23,30,15,0.605068937258983
"4111681",12,16,37,12,0.592772788580711
"411172",11,23,30,19,0.723184555923817
"411192",11,22,32,20,0.762110928560783
"411199",17,23,36,19,0.819871496349669
"411206",16,24,33,20,0.890034086185081
"411209",9,25,30,13,0.290824637492552
"4112171",8,30,31,18,0.216993795397594
"4112181",12,27,30,16,0.560795778948824
"411397",13,23,34,19,0.787868168308859
"411399",11,25,31,26,0.747581174746233
"4114261",9,21,35,16,0.470233669294746
"411432",9,25,33,22,0.499122193946945
"4114331",11,23,34,23,0.746314068227573
"4114421",9,24,34,16,0.354748161169623
"411446",14,25,30,24,0.921660932357267
"4114521",6,33,29,27,0.178960844956674
"4114591",10,29,31,23,0.484525028636269
"411468",15,26,34,22,0.864458586635684
"411484",6,26,30,19,0.191993026786806
"411489",7,27,31,22,0.290559607938783
"411494",19,18,36,14,0.56319174345868
"4114991",13,21,35,18,0.805493658572105
"411500",15,23,36,19,0.816542240906449
"411502",12,24,31,18,0.724206963355546
"411503",14,19,34,16,0.774273899209686
"411505",17,17,39,14,0.592720362682067
"411507",12,19,32,10,0.508467231509087
"411514",13,24,30,16,0.737532849444872
